Timestamp,Machine_ID,Machine_Type,Power_kW,Energy_kWh,Voltage_V,Current_A,Temperature_C,Vibration_mm_s,RPM,Operating_Hours,Production_Units,Production_Target,Machine_Status,Ground_Truth,Anomaly_Type,Tariff_Rs_per_kWh,Peak_OffPeak,Maintenance_Status,Rated_Power_kW,Nominal_Power_kW,Expected_Idle_Power_kW,Nominal_Temp_C,Nominal_Vib_mm_s,Nominal_RPM,Load_Ratio,Production_SEC,SEC_Proxy,Temp_Elevation,Temp_1h_Rolling_Mean,Excess_Idle_Power,Vib_Elevation,RPM_Drop,ISO_Vib_Zone,Vib_to_Power_Ratio,Energy_Cost_Rs
2026-01-02 01:45:00,MOTOR_01,Spinning Motor,39.633,9.9082,421.1,61.75,56.82,2.117,1483.8,2788.18,46.58,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.721,0.213,0.213,-5.18,56.98,0.0,0.317,1.2,ZONE_A_GOOD,0.0521,54.5
2026-01-02 01:45:00,PUMP_01,Water Pump,14.505,3.6262,417.9,22.77,47.02,1.366,1443.1,2630.95,25.45,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.659,0.142,0.142,-4.98,47.5,0.0,0.0,6.9,ZONE_A_GOOD,0.0881,19.94
2026-01-02 02:00:00,COMPRESSOR_01,Air Compressor,33.641,8.4102,421.3,52.39,69.65,2.313,2944.9,2712.27,217.27,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.748,0.039,0.039,-5.35,70.22,0.0,0.113,5.1,ZONE_B_SATISFACTORY,0.0668,46.26
2026-01-02 02:00:00,HVAC_01,HVAC System,42.87,10.7175,419.8,67.0,40.2,1.626,976.4,3033.49,1220.71,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.714,0.009,0.009,-4.8,40.75,0.0,0.026,3.6,ZONE_A_GOOD,0.0371,58.95
2026-01-02 02:00:00,MOTOR_01,Spinning Motor,39.34,9.835,418.6,61.66,56.86,1.979,1482.2,2788.43,46.87,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.715,0.21,0.21,-5.14,56.76,0.0,0.179,2.8,ZONE_A_GOOD,0.0491,54.09
2026-01-02 02:00:00,PUMP_01,Water Pump,16.357,4.0892,417.4,25.71,47.89,1.427,1449.2,2631.2,30.78,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.743,0.133,0.133,-4.11,47.59,0.0,0.027,0.8,ZONE_A_GOOD,0.0822,22.49
2026-01-02 02:15:00,COMPRESSOR_01,Air Compressor,37.769,9.4422,417.9,59.3,70.4,2.336,2936.7,2712.52,227.41,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.839,0.042,0.042,-4.6,70.41,0.0,0.136,13.3,ZONE_B_SATISFACTORY,0.0603,51.93
2026-01-02 02:15:00,HVAC_01,HVAC System,42.613,10.6532,416.2,67.17,39.48,1.74,977.3,3033.74,1235.1,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.71,0.009,0.009,-5.52,40.42,0.0,0.14,2.7,ZONE_A_GOOD,0.0399,58.59
2026-01-02 02:15:00,MOTOR_01,Spinning Motor,39.957,9.9892,417.2,62.84,58.44,1.975,1486.4,2788.68,49.12,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.726,0.203,0.203,-3.56,57.26,0.0,0.175,0.0,ZONE_A_GOOD,0.0482,54.94
2026-01-02 02:15:00,PUMP_01,Water Pump,16.932,4.233,418.2,26.56,47.81,1.424,1450.9,2631.45,27.93,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.77,0.152,0.152,-4.19,47.16,0.0,0.024,0.0,ZONE_A_GOOD,0.0794,23.28
2026-01-02 02:30:00,COMPRESSOR_01,Air Compressor,35.238,8.8095,416.2,55.55,69.4,2.308,2942.6,2712.77,220.46,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.783,0.04,0.04,-5.6,70.06,0.0,0.108,7.4,ZONE_B_SATISFACTORY,0.0637,48.45
2026-01-02 02:30:00,HVAC_01,HVAC System,44.896,11.224,417.9,70.48,40.38,1.754,973.6,3033.99,1290.4,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.748,0.009,0.009,-4.62,40.58,0.0,0.154,6.4,ZONE_A_GOOD,0.0382,61.73
2026-01-02 02:30:00,MOTOR_01,Spinning Motor,45.333,11.3332,421.7,70.53,58.8,1.948,1477.5,2788.93,54.74,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.824,0.207,0.207,-3.2,57.73,0.0,0.148,7.5,ZONE_A_GOOD,0.042,62.33
2026-01-02 02:30:00,PUMP_01,Water Pump,17.911,4.4778,423.8,27.73,47.8,1.434,1446.1,2631.7,27.54,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.814,0.163,0.163,-4.2,47.63,0.0,0.034,3.9,ZONE_A_GOOD,0.0758,24.63
2026-01-02 02:45:00,COMPRESSOR_01,Air Compressor,33.496,8.374,416.8,52.73,69.91,2.31,2946.2,2713.02,214.46,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.744,0.039,0.039,-5.09,69.84,0.0,0.11,3.8,ZONE_B_SATISFACTORY,0.067,46.06
2026-01-02 02:45:00,HVAC_01,HVAC System,42.444,10.611,422.5,65.91,40.63,1.733,969.3,3034.24,1223.32,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.707,0.009,0.009,-4.37,40.17,0.0,0.133,10.7,ZONE_A_GOOD,0.0399,58.36
2026-01-02 02:45:00,MOTOR_01,Spinning Motor,40.336,10.084,419.0,63.16,56.65,2.013,1476.7,2789.18,47.65,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.733,0.212,0.212,-5.35,57.69,0.0,0.213,8.3,ZONE_A_GOOD,0.0487,55.46
2026-01-02 02:45:00,PUMP_01,Water Pump,17.901,4.4752,421.8,27.84,47.69,1.549,1450.1,2631.95,29.64,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.814,0.151,0.151,-4.31,47.8,0.0,0.149,0.0,ZONE_A_GOOD,0.082,24.61
2026-01-02 03:00:00,COMPRESSOR_01,Air Compressor,36.948,9.237,424.7,57.08,70.98,2.435,2943.0,2713.27,230.82,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.821,0.04,0.04,-4.02,70.17,0.0,0.235,7.0,ZONE_B_SATISFACTORY,0.0642,50.8
2026-01-02 03:00:00,HVAC_01,HVAC System,46.053,11.5132,421.0,71.77,42.99,1.645,987.2,3034.49,1276.68,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.768,0.009,0.009,-2.01,40.87,0.0,0.045,0.0,ZONE_A_GOOD,0.035,63.32
2026-01-02 03:00:00,MOTOR_01,Spinning Motor,42.235,10.5588,417.8,66.32,57.85,2.061,1467.9,2789.43,52.63,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.768,0.201,0.201,-4.15,57.94,0.0,0.261,17.1,ZONE_A_GOOD,0.0477,58.07
2026-01-02 03:00:00,PUMP_01,Water Pump,16.104,4.026,425.3,24.84,49.15,1.537,1445.6,2632.2,28.29,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.732,0.142,0.142,-2.85,48.11,0.0,0.137,4.4,ZONE_A_GOOD,0.0899,22.14
2026-01-02 03:15:00,COMPRESSOR_01,Air Compressor,36.844,9.211,421.5,57.35,71.85,2.334,2944.6,2713.52,226.24,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.819,0.041,0.041,-3.15,70.54,0.0,0.134,5.4,ZONE_B_SATISFACTORY,0.0617,50.66
2026-01-02 03:15:00,HVAC_01,HVAC System,47.742,11.9355,417.7,74.99,41.35,1.752,972.6,3034.74,1340.26,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.796,0.009,0.009,-3.65,41.34,0.0,0.152,7.4,ZONE_A_GOOD,0.0359,65.65
2026-01-02 03:15:00,MOTOR_01,Spinning Motor,40.302,10.0755,422.4,62.6,57.83,2.014,1484.8,2789.68,48.91,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.733,0.206,0.206,-4.17,57.78,0.0,0.214,0.2,ZONE_A_GOOD,0.0488,55.42
2026-01-02 03:15:00,PUMP_01,Water Pump,17.741,4.4352,422.1,27.58,47.91,1.551,1454.8,2632.45,27.5,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.806,0.161,0.161,-4.09,48.14,0.0,0.151,0.0,ZONE_A_GOOD,0.0828,24.39
2026-01-02 03:30:00,COMPRESSOR_01,Air Compressor,37.049,9.2622,421.9,57.61,70.71,2.417,2938.3,2713.77,226.26,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.823,0.041,0.041,-4.29,70.86,0.0,0.217,11.7,ZONE_B_SATISFACTORY,0.0635,50.94
2026-01-02 03:30:00,HVAC_01,HVAC System,41.821,10.4552,421.2,65.14,40.9,1.732,980.9,3034.99,1210.8,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.697,0.009,0.009,-4.1,41.47,0.0,0.132,0.0,ZONE_A_GOOD,0.0404,57.5
2026-01-02 03:30:00,MOTOR_01,Spinning Motor,43.51,10.8775,418.6,68.19,59.46,1.911,1486.0,2789.93,52.48,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.791,0.207,0.207,-2.54,57.95,0.0,0.111,0.0,ZONE_A_GOOD,0.0429,59.83
2026-01-02 03:30:00,PUMP_01,Water Pump,17.116,4.279,418.3,26.85,48.53,1.547,1451.4,2632.7,29.85,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.778,0.143,0.143,-3.47,48.32,0.0,0.147,0.0,ZONE_A_GOOD,0.0854,23.53
2026-01-02 03:45:00,COMPRESSOR_01,Air Compressor,35.088,8.772,424.0,54.29,71.2,2.4,2943.1,2714.02,222.39,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.78,0.039,0.039,-3.8,71.18,0.0,0.2,6.9,ZONE_B_SATISFACTORY,0.0665,48.25
2026-01-02 03:45:00,HVAC_01,HVAC System,45.155,11.2888,424.2,69.84,39.71,1.831,977.7,3035.24,1280.33,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.753,0.009,0.009,-5.29,41.24,0.0,0.231,2.3,ZONE_A_GOOD,0.0397,62.09
2026-01-02 03:45:00,MOTOR_01,Spinning Motor,41.611,10.4028,416.9,65.48,58.24,1.932,1484.7,2790.18,49.96,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.757,0.208,0.208,-3.76,58.34,0.0,0.132,0.3,ZONE_A_GOOD,0.0453,57.22
2026-01-02 03:45:00,PUMP_01,Water Pump,18.224,4.556,421.3,28.38,48.74,1.422,1443.2,2632.95,30.52,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.828,0.149,0.149,-3.26,48.58,0.0,0.022,6.8,ZONE_A_GOOD,0.074,25.06
2026-01-02 04:00:00,COMPRESSOR_01,Air Compressor,37.853,9.4632,425.5,58.37,72.74,2.54,2936.3,2714.27,238.09,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.841,0.04,0.04,-2.26,71.62,0.0,0.34,13.7,ZONE_B_SATISFACTORY,0.0654,52.05
2026-01-02 04:00:00,HVAC_01,HVAC System,44.63,11.1575,420.0,69.72,41.8,1.845,982.5,3035.49,1269.92,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.744,0.009,0.009,-3.2,40.94,0.0,0.245,0.0,ZONE_A_GOOD,0.0404,61.37
2026-01-02 04:00:00,MOTOR_01,Spinning Motor,42.823,10.7058,420.9,66.75,57.92,2.082,1485.0,2790.43,52.08,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.779,0.206,0.206,-4.08,58.36,0.0,0.282,0.0,ZONE_A_GOOD,0.0475,58.88
2026-01-02 04:00:00,PUMP_01,Water Pump,16.443,4.1108,425.0,25.38,49.57,1.662,1442.7,2633.2,30.97,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.747,0.133,0.133,-2.43,48.69,0.0,0.262,7.3,ZONE_A_GOOD,0.0953,22.61
2026-01-02 04:15:00,COMPRESSOR_01,Air Compressor,36.636,9.159,422.2,56.93,72.09,2.505,2941.3,2714.52,226.21,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.814,0.04,0.04,-2.91,71.68,0.0,0.305,8.7,ZONE_B_SATISFACTORY,0.0666,50.37
2026-01-02 04:15:00,HVAC_01,HVAC System,45.651,11.4128,419.0,71.48,42.54,1.724,972.9,3035.74,1348.29,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.761,0.008,0.008,-2.46,41.24,0.0,0.124,7.1,ZONE_A_GOOD,0.037,62.77
2026-01-02 04:15:00,MOTOR_01,Spinning Motor,43.482,10.8705,420.9,67.78,58.05,1.982,1486.4,2790.68,53.15,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.791,0.205,0.205,-3.95,58.42,0.0,0.182,0.0,ZONE_A_GOOD,0.0446,59.79
2026-01-02 04:15:00,PUMP_01,Water Pump,17.475,4.3688,418.7,27.38,48.17,1.492,1445.5,2633.45,29.28,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.794,0.149,0.149,-3.83,48.75,0.0,0.092,4.5,ZONE_A_GOOD,0.0808,24.03
2026-01-02 04:30:00,COMPRESSOR_01,Air Compressor,36.334,9.0835,417.4,57.11,72.98,2.292,2942.7,2714.77,226.41,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.807,0.04,0.04,-2.02,72.25,0.0,0.092,7.3,ZONE_A_GOOD,0.0614,49.96
2026-01-02 04:30:00,HVAC_01,HVAC System,44.144,11.036,420.4,68.89,42.4,1.718,976.0,3035.99,1249.69,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.736,0.009,0.009,-2.6,41.61,0.0,0.118,4.0,ZONE_A_GOOD,0.0381,60.7
2026-01-02 04:30:00,MOTOR_01,Spinning Motor,42.367,10.5918,420.6,66.09,59.41,1.919,1475.1,2790.93,51.34,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.77,0.206,0.206,-2.59,58.4,0.0,0.119,9.9,ZONE_A_GOOD,0.0443,58.25
2026-01-02 04:30:00,PUMP_01,Water Pump,16.928,4.232,420.8,26.39,47.45,1.457,1449.9,2633.7,27.53,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.769,0.154,0.154,-4.55,48.48,0.0,0.057,0.1,ZONE_A_GOOD,0.0813,23.28
2026-01-02 04:45:00,COMPRESSOR_01,Air Compressor,36.14,9.035,422.1,56.17,70.77,2.4,2939.3,2715.02,229.41,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.803,0.039,0.039,-4.23,72.14,0.0,0.2,10.7,ZONE_B_SATISFACTORY,0.0646,49.69
2026-01-02 04:45:00,HVAC_01,HVAC System,43.662,10.9155,421.9,67.9,40.87,1.713,975.3,3036.24,1213.4,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.728,0.009,0.009,-4.13,41.9,0.0,0.113,4.7,ZONE_A_GOOD,0.0384,60.04
2026-01-02 04:45:00,MOTOR_01,Spinning Motor,40.913,10.2282,421.5,63.68,59.57,1.824,1485.1,2791.18,51.08,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.744,0.2,0.2,-2.43,58.74,0.0,0.024,0.0,ZONE_A_GOOD,0.0435,56.26
2026-01-02 04:45:00,PUMP_01,Water Pump,15.526,3.8815,420.3,24.24,48.69,1.503,1449.3,2633.95,31.85,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.706,0.122,0.122,-3.31,48.47,0.0,0.103,0.7,ZONE_A_GOOD,0.0909,21.35
2026-01-02 05:00:00,COMPRESSOR_01,Air Compressor,36.901,9.2253,424.6,57.02,71.93,2.391,2937.1,2715.27,231.68,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.82,0.04,0.04,-3.07,71.94,0.0,0.191,12.9,ZONE_B_SATISFACTORY,0.0631,50.74
2026-01-02 05:00:00,HVAC_01,HVAC System,46.581,11.6453,419.6,72.83,42.19,1.653,980.4,3036.49,1299.18,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.776,0.009,0.009,-2.81,42.0,0.0,0.053,0.0,ZONE_A_GOOD,0.0347,64.05
2026-01-02 05:00:00,MOTOR_01,Spinning Motor,44.743,11.1858,424.3,69.18,60.9,1.954,1485.7,2791.43,51.9,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.814,0.216,0.216,-1.1,59.48,0.0,0.154,0.0,ZONE_A_GOOD,0.0427,61.52
2026-01-02 05:00:00,PUMP_01,Water Pump,16.59,4.1475,427.0,25.49,48.51,1.52,1444.8,2634.2,29.03,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.754,0.143,0.143,-3.49,48.2,0.0,0.12,5.2,ZONE_A_GOOD,0.0864,22.81
2026-01-02 05:15:00,COMPRESSOR_01,Air Compressor,36.842,9.2105,421.0,57.41,73.26,2.451,2937.1,2715.52,229.91,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.819,0.04,0.04,-1.74,72.24,0.0,0.251,12.9,ZONE_B_SATISFACTORY,0.0648,50.66
2026-01-02 05:15:00,HVAC_01,HVAC System,45.976,11.494,418.0,72.16,41.8,1.516,967.7,3036.74,1308.67,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.766,0.009,0.009,-3.2,41.82,0.0,0.0,12.3,ZONE_A_GOOD,0.0323,63.22
2026-01-02 05:15:00,MOTOR_01,Spinning Motor,42.749,10.6872,422.2,66.43,59.17,1.894,1486.5,2791.68,49.4,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.777,0.216,0.216,-2.83,59.76,0.0,0.094,0.0,ZONE_A_GOOD,0.0433,58.78
2026-01-02 05:15:00,PUMP_01,Water Pump,16.569,4.1422,424.3,25.62,49.8,1.514,1445.9,2634.45,29.68,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.753,0.14,0.14,-2.2,48.61,0.0,0.114,4.1,ZONE_A_GOOD,0.0862,22.78
2026-01-02 05:30:00,COMPRESSOR_01,Air Compressor,35.869,8.9672,420.0,56.03,72.65,2.39,2943.3,2715.77,228.43,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.797,0.039,0.039,-2.35,72.15,0.0,0.19,6.7,ZONE_B_SATISFACTORY,0.0648,49.32
2026-01-02 05:30:00,HVAC_01,HVAC System,43.914,10.9785,417.5,69.01,41.53,1.777,974.4,3036.99,1250.69,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.732,0.009,0.009,-3.47,41.6,0.0,0.177,5.6,ZONE_A_GOOD,0.0396,60.38
2026-01-02 05:30:00,MOTOR_01,Spinning Motor,44.086,11.0215,424.5,68.14,60.07,1.996,1483.0,2791.93,53.49,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.802,0.206,0.206,-1.93,59.93,0.0,0.196,2.0,ZONE_A_GOOD,0.0443,60.62
2026-01-02 05:30:00,PUMP_01,Water Pump,17.919,4.4798,421.0,27.92,49.07,1.483,1446.2,2634.7,29.79,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.814,0.15,0.15,-2.93,49.02,0.0,0.083,3.8,ZONE_A_GOOD,0.0784,24.64
2026-01-02 05:45:00,COMPRESSOR_01,Air Compressor,37.267,9.3168,417.7,58.54,73.95,2.381,2939.9,2716.02,233.0,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.828,0.04,0.04,-1.05,72.95,0.0,0.181,10.1,ZONE_B_SATISFACTORY,0.0622,51.24
2026-01-02 05:45:00,HVAC_01,HVAC System,48.903,12.2258,421.4,76.14,43.33,1.721,975.3,3037.24,1364.25,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.815,0.009,0.009,-1.67,42.21,0.0,0.121,4.7,ZONE_A_GOOD,0.0345,67.24
2026-01-02 05:45:00,MOTOR_01,Spinning Motor,44.184,11.046,422.6,68.59,60.14,2.07,1477.6,2792.18,53.56,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.803,0.206,0.206,-1.86,60.07,0.0,0.27,7.4,ZONE_A_GOOD,0.0458,60.75
2026-01-02 05:45:00,PUMP_01,Water Pump,16.753,4.1882,419.7,26.19,50.56,1.587,1448.5,2634.95,31.33,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.762,0.134,0.134,-1.44,49.48,0.0,0.187,1.5,ZONE_A_GOOD,0.0894,23.04
2026-01-02 06:00:00,COMPRESSOR_01,Air Compressor,37.137,9.2842,425.1,57.32,73.52,2.405,2942.9,2716.27,231.36,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.825,0.04,0.04,-1.48,73.34,0.0,0.205,7.1,ZONE_B_SATISFACTORY,0.0631,69.63
2026-01-02 06:00:00,HVAC_01,HVAC System,47.899,11.9748,423.2,74.26,44.85,1.727,980.5,3037.49,1326.97,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.798,0.009,0.009,-0.15,42.88,0.0,0.127,0.0,ZONE_A_GOOD,0.0353,89.81
2026-01-02 06:00:00,MOTOR_01,Spinning Motor,43.1,10.775,424.4,66.63,60.73,1.91,1476.0,2792.43,52.96,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.784,0.203,0.203,-1.27,60.03,0.0,0.11,9.0,ZONE_A_GOOD,0.0433,80.81
2026-01-02 06:00:00,PUMP_01,Water Pump,16.245,4.0612,421.0,25.32,49.5,1.504,1448.1,2635.2,30.07,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.738,0.135,0.135,-2.5,49.73,0.0,0.104,1.9,ZONE_A_GOOD,0.0872,30.46
2026-01-02 06:15:00,COMPRESSOR_01,Air Compressor,37.178,9.2945,421.5,57.87,73.65,2.313,2942.3,2716.52,229.97,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.826,0.04,0.04,-1.35,73.44,0.0,0.113,7.7,ZONE_B_SATISFACTORY,0.0606,69.71
