Timestamp,Machine_ID,Machine_Type,Power_kW,Energy_kWh,Voltage_V,Current_A,Temperature_C,Vibration_mm_s,RPM,Operating_Hours,Production_Units,Production_Target,Machine_Status,Ground_Truth,Anomaly_Type,Tariff_Rs_per_kWh,Peak_OffPeak,Maintenance_Status
2026-01-03 02:30:00,MOTOR_01,Spinning Motor,40.499,10.1248,420.5,63.19,57.62,1.892,1489.1,2812.93,48.95,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 02:30:00,PUMP_01,Water Pump,17.682,4.4205,417.1,27.81,46.84,1.61,1447.6,2655.7,30.96,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 02:45:00,COMPRESSOR_01,Air Compressor,35.857,8.9642,421.0,55.88,70.85,2.433,2946.1,2737.02,226.15,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 02:45:00,HVAC_01,HVAC System,45.857,11.4642,415.8,72.36,40.07,1.794,977.9,3058.24,1279.06,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 02:45:00,MOTOR_01,Spinning Motor,40.034,10.0085,420.3,62.49,57.05,1.828,1488.2,2813.18,49.14,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 02:45:00,PUMP_01,Water Pump,15.613,3.9032,415.9,24.63,46.57,1.573,1459.0,2655.95,27.98,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:00:00,COMPRESSOR_01,Air Compressor,34.722,8.6805,422.5,53.92,71.63,2.395,2940.2,2737.27,226.13,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:00:00,HVAC_01,HVAC System,43.718,10.9295,420.0,68.29,40.84,1.696,980.3,3058.49,1267.28,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:00:00,MOTOR_01,Spinning Motor,42.549,10.6372,420.6,66.37,57.81,1.967,1481.9,2813.43,52.66,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:00:00,PUMP_01,Water Pump,16.005,4.0012,418.3,25.1,48.64,1.431,1444.3,2656.2,29.91,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:15:00,COMPRESSOR_01,Air Compressor,37.1,9.275,422.0,57.68,71.62,2.344,2939.4,2737.52,234.38,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:15:00,HVAC_01,HVAC System,44.492,11.123,418.9,69.68,40.87,1.711,971.6,3058.74,1281.05,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:15:00,MOTOR_01,Spinning Motor,43.952,10.988,424.1,67.99,58.19,1.822,1486.7,2813.68,53.03,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:15:00,PUMP_01,Water Pump,16.727,4.1818,424.3,25.86,47.97,1.497,1448.0,2656.45,28.74,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:30:00,COMPRESSOR_01,Air Compressor,35.383,8.8458,421.2,55.11,70.74,2.408,2945.1,2737.77,231.97,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:30:00,HVAC_01,HVAC System,42.829,10.7072,421.2,66.71,41.59,1.737,976.0,3058.99,1216.31,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:30:00,MOTOR_01,Spinning Motor,44.179,11.0448,422.3,68.64,58.5,1.872,1484.4,2813.93,53.17,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:30:00,PUMP_01,Water Pump,17.039,4.2598,420.6,26.58,48.11,1.453,1442.7,2656.7,29.35,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:45:00,COMPRESSOR_01,Air Compressor,36.642,9.1605,423.4,56.78,71.81,2.279,2945.3,2738.02,232.03,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:45:00,HVAC_01,HVAC System,42.73,10.6825,421.9,66.45,41.29,1.575,978.9,3059.24,1240.1,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:45:00,MOTOR_01,Spinning Motor,42.929,10.7322,422.6,66.65,58.85,1.922,1480.6,2814.18,51.83,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 03:45:00,PUMP_01,Water Pump,18.132,4.533,421.1,28.25,49.63,1.517,1448.6,2656.95,31.51,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:00:00,COMPRESSOR_01,Air Compressor,35.667,8.9168,423.8,55.22,73.44,2.413,2942.8,2738.27,229.46,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:00:00,HVAC_01,HVAC System,47.273,11.8183,424.8,73.01,43.09,1.808,975.3,3059.49,1357.27,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:00:00,MOTOR_01,Spinning Motor,41.518,10.3795,421.9,64.56,58.93,1.975,1479.3,2814.43,51.74,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:00:00,PUMP_01,Water Pump,16.432,4.108,426.8,25.26,48.34,1.754,1451.7,2657.2,30.74,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:15:00,COMPRESSOR_01,Air Compressor,35.955,8.9888,419.9,56.18,72.2,2.405,2943.6,2738.52,223.85,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:15:00,HVAC_01,HVAC System,46.743,11.6858,421.8,72.71,42.14,1.733,982.7,3059.74,1363.96,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:15:00,MOTOR_01,Spinning Motor,43.039,10.7598,421.3,67.02,59.96,1.869,1486.4,2814.68,51.91,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:15:00,PUMP_01,Water Pump,15.625,3.9062,423.0,24.23,47.91,1.525,1447.4,2657.45,27.77,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:30:00,COMPRESSOR_01,Air Compressor,37.087,9.2718,423.9,57.4,71.99,2.482,2943.6,2738.77,232.57,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:30:00,HVAC_01,HVAC System,43.626,10.9065,422.9,67.68,40.83,1.715,987.9,3059.99,1228.42,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:30:00,MOTOR_01,Spinning Motor,45.179,11.2948,422.8,70.11,59.89,2.002,1477.3,2814.93,54.91,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:30:00,PUMP_01,Water Pump,17.718,4.4295,416.8,27.89,49.18,1.549,1441.5,2657.7,29.32,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:45:00,COMPRESSOR_01,Air Compressor,36.991,9.2478,423.0,57.37,72.5,2.33,2949.9,2739.02,235.37,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:45:00,HVAC_01,HVAC System,46.486,11.6215,423.8,71.96,39.84,1.806,979.2,3060.24,1330.66,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:45:00,MOTOR_01,Spinning Motor,40.744,10.186,424.4,62.99,59.67,1.951,1481.7,2815.18,48.59,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 04:45:00,PUMP_01,Water Pump,17.97,4.4925,418.6,28.16,49.9,1.59,1442.2,2657.95,34.27,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:00:00,COMPRESSOR_01,Air Compressor,36.387,9.0968,426.7,55.95,73.43,2.308,2940.1,2739.27,226.8,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:00:00,HVAC_01,HVAC System,44.609,11.1522,424.2,68.99,43.22,1.659,978.3,3060.49,1240.36,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:00:00,MOTOR_01,Spinning Motor,43.142,10.7855,425.9,66.46,59.66,1.917,1479.1,2815.43,50.67,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:00:00,PUMP_01,Water Pump,16.357,4.0892,424.8,25.26,50.65,1.42,1450.1,2658.2,30.13,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:15:00,COMPRESSOR_01,Air Compressor,36.535,9.1337,422.1,56.79,73.2,2.372,2948.6,2739.52,224.61,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:15:00,HVAC_01,HVAC System,46.007,11.5018,421.8,71.56,42.77,1.794,971.0,3060.74,1333.38,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:15:00,MOTOR_01,Spinning Motor,42.023,10.5058,420.8,65.52,60.06,1.951,1482.8,2815.68,49.89,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:15:00,PUMP_01,Water Pump,18.393,4.5982,425.9,28.33,49.82,1.563,1444.8,2658.45,30.52,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:30:00,COMPRESSOR_01,Air Compressor,36.82,9.205,423.2,57.08,72.51,2.425,2944.4,2739.77,237.72,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:30:00,HVAC_01,HVAC System,44.25,11.0625,425.7,68.2,42.29,1.79,979.8,3060.99,1231.42,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:30:00,MOTOR_01,Spinning Motor,43.793,10.9482,425.3,67.56,60.55,1.937,1479.1,2815.93,55.1,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:30:00,PUMP_01,Water Pump,17.609,4.4023,425.8,27.13,49.91,1.61,1454.2,2658.7,31.22,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:45:00,COMPRESSOR_01,Air Compressor,36.467,9.1168,422.5,56.63,72.64,2.52,2945.3,2740.02,226.26,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:45:00,HVAC_01,HVAC System,46.22,11.555,423.7,71.57,43.38,1.695,976.6,3061.24,1329.02,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:45:00,MOTOR_01,Spinning Motor,40.564,10.141,424.8,62.65,58.13,2.002,1487.7,2816.18,49.85,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 05:45:00,PUMP_01,Water Pump,18.232,4.558,421.7,28.37,50.02,1.572,1449.9,2658.95,31.72,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD
2026-01-03 06:00:00,COMPRESSOR_01,Air Compressor,36.458,9.1145,422.2,56.65,74.05,2.239,2953.7,2740.27,227.9,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:00:00,HVAC_01,HVAC System,48.285,12.0712,421.5,75.16,44.24,1.749,977.3,3061.49,1364.01,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:00:00,MOTOR_01,Spinning Motor,44.088,11.022,425.8,67.93,61.02,1.832,1477.6,2816.43,50.08,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:00:00,PUMP_01,Water Pump,18.709,4.6772,423.9,28.96,50.63,1.483,1446.6,2659.2,31.97,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:15:00,COMPRESSOR_01,Air Compressor,33.517,8.3793,419.5,52.42,73.37,2.376,2940.9,2740.52,215.23,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:15:00,HVAC_01,HVAC System,46.118,11.5295,425.8,71.06,43.72,1.693,976.0,3061.74,1278.95,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:15:00,MOTOR_01,Spinning Motor,43.491,10.8728,424.9,67.15,60.25,1.951,1480.8,2816.68,53.28,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:15:00,PUMP_01,Water Pump,18.064,4.516,422.2,28.07,51.72,1.638,1447.7,2659.45,30.16,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:30:00,COMPRESSOR_01,Air Compressor,38.603,9.6508,425.7,59.49,73.71,2.295,2944.2,2740.77,231.68,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:30:00,HVAC_01,HVAC System,44.805,11.2012,425.9,69.02,43.27,1.537,978.3,3061.99,1306.46,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:30:00,MOTOR_01,Spinning Motor,43.718,10.9295,421.4,68.06,60.52,2.02,1485.1,2816.93,52.22,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:30:00,PUMP_01,Water Pump,16.8,4.2,420.2,26.23,51.13,1.572,1449.0,2659.7,29.17,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:45:00,COMPRESSOR_01,Air Compressor,37.417,9.3542,423.0,58.03,74.27,2.353,2945.9,2741.02,231.17,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:45:00,HVAC_01,HVAC System,48.521,12.1302,424.7,74.96,43.4,1.89,980.8,3062.24,1365.16,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:45:00,MOTOR_01,Spinning Motor,42.044,10.511,420.8,65.55,60.28,1.827,1475.0,2817.18,51.81,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 06:45:00,PUMP_01,Water Pump,18.088,4.522,421.2,28.17,50.72,1.55,1450.9,2659.95,30.18,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:00:00,COMPRESSOR_01,Air Compressor,38.097,9.5242,424.2,58.92,75.45,2.524,2937.8,2741.27,231.72,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:00:00,HVAC_01,HVAC System,47.962,11.9905,415.2,75.79,44.68,1.713,977.0,3062.49,1330.22,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:00:00,MOTOR_01,Spinning Motor,44.375,11.0938,421.6,69.05,62.3,2.028,1485.0,2817.43,52.14,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:00:00,PUMP_01,Water Pump,17.666,4.4165,425.2,27.26,52.55,1.551,1452.2,2660.2,30.68,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:15:00,COMPRESSOR_01,Air Compressor,36.987,9.2468,421.6,57.56,75.46,2.245,2935.8,2741.52,239.21,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:15:00,HVAC_01,HVAC System,47.457,11.8642,421.3,73.9,44.4,1.618,977.4,3062.74,1341.2,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:15:00,MOTOR_01,Spinning Motor,42.116,10.529,429.4,64.35,62.54,1.978,1483.9,2817.68,51.78,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:15:00,PUMP_01,Water Pump,17.699,4.4248,423.4,27.43,52.65,1.527,1443.8,2660.45,31.02,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:30:00,COMPRESSOR_01,Air Compressor,35.896,8.974,423.8,55.57,74.95,2.441,2944.5,2741.77,225.58,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:30:00,HVAC_01,HVAC System,46.482,11.6205,420.7,72.49,45.81,1.725,975.3,3062.99,1341.8,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:30:00,MOTOR_01,Spinning Motor,40.083,10.0208,419.9,62.63,61.1,2.016,1489.3,2817.93,49.53,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:30:00,PUMP_01,Water Pump,18.389,4.5972,420.9,28.66,50.84,1.465,1443.6,2660.7,30.66,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:45:00,COMPRESSOR_01,Air Compressor,36.753,9.1882,424.1,56.86,74.71,2.471,2939.3,2742.02,223.23,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:45:00,HVAC_01,HVAC System,46.846,11.7115,427.4,71.91,44.69,1.734,978.6,3063.24,1321.78,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:45:00,MOTOR_01,Spinning Motor,46.126,11.5315,416.7,72.62,62.98,1.901,1476.7,2818.18,54.25,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 07:45:00,PUMP_01,Water Pump,18.146,4.5365,425.8,27.96,51.6,1.425,1446.3,2660.95,29.68,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:00:00,COMPRESSOR_01,Air Compressor,35.034,8.7585,420.9,54.61,75.5,2.57,2945.0,2742.27,219.46,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:00:00,HVAC_01,HVAC System,45.565,11.3912,416.7,71.74,44.78,1.855,981.8,3063.49,1300.78,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:00:00,MOTOR_01,Spinning Motor,43.405,10.8512,421.5,67.56,63.77,2.15,1487.6,2818.43,52.6,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:00:00,PUMP_01,Water Pump,16.114,4.0285,421.2,25.1,54.19,1.485,1446.0,2661.2,29.12,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:15:00,COMPRESSOR_01,Air Compressor,34.916,8.729,420.3,54.5,76.44,2.508,2948.7,2742.52,222.29,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:15:00,HVAC_01,HVAC System,47.983,11.9957,418.3,75.26,45.48,1.832,983.8,3063.74,1327.89,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:15:00,MOTOR_01,Spinning Motor,40.358,10.0895,420.3,63.0,61.59,1.993,1481.6,2818.68,49.57,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:15:00,PUMP_01,Water Pump,15.72,3.93,422.4,24.42,52.97,1.489,1447.2,2661.45,31.81,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:30:00,COMPRESSOR_01,Air Compressor,36.376,9.094,420.2,56.8,75.45,2.593,2947.0,2742.77,230.8,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:30:00,HVAC_01,HVAC System,47.602,11.9005,425.8,73.35,45.66,1.83,977.0,3063.99,1327.45,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:30:00,MOTOR_01,Spinning Motor,42.447,10.6118,421.5,66.07,62.71,1.998,1486.6,2818.93,54.72,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:30:00,PUMP_01,Water Pump,17.811,4.4528,419.0,27.89,53.76,1.587,1449.5,2661.7,29.61,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:45:00,COMPRESSOR_01,Air Compressor,37.944,9.486,420.5,59.2,76.98,2.253,2937.6,2743.02,232.27,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:45:00,HVAC_01,HVAC System,43.903,10.9758,417.5,68.99,45.47,1.769,978.2,3064.24,1225.69,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:45:00,MOTOR_01,Spinning Motor,41.51,10.3775,424.6,64.14,63.1,1.962,1479.2,2819.18,47.91,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 08:45:00,PUMP_01,Water Pump,16.742,4.1855,421.6,26.05,52.93,1.519,1439.9,2661.95,32.22,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:00:00,COMPRESSOR_01,Air Compressor,33.989,8.4972,421.1,52.96,77.23,2.301,2945.1,2743.27,211.78,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:00:00,HVAC_01,HVAC System,46.432,11.608,420.1,72.51,47.44,1.659,979.9,3064.49,1328.31,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:00:00,MOTOR_01,Spinning Motor,41.084,10.271,424.5,63.5,62.89,2.019,1477.3,2819.43,50.21,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:00:00,PUMP_01,Water Pump,15.063,3.7658,417.6,23.67,54.33,1.462,1451.8,2662.2,27.06,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:15:00,COMPRESSOR_01,Air Compressor,34.455,8.6138,417.6,54.13,77.99,2.373,2946.0,2743.52,222.67,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:15:00,HVAC_01,HVAC System,44.622,11.1555,424.6,68.95,48.35,1.803,982.4,3064.74,1289.04,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:15:00,MOTOR_01,Spinning Motor,42.955,10.7388,415.1,67.89,64.23,1.91,1482.2,2819.68,53.0,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:15:00,PUMP_01,Water Pump,16.997,4.2492,420.8,26.5,54.84,1.709,1439.9,2662.45,29.51,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:30:00,COMPRESSOR_01,Air Compressor,37.557,9.3892,417.1,59.08,78.61,2.408,2943.9,2743.77,238.95,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:30:00,HVAC_01,HVAC System,48.395,12.0988,419.7,75.65,47.18,1.763,974.4,3064.99,1330.04,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:30:00,MOTOR_01,Spinning Motor,40.701,10.1752,423.5,63.05,63.67,1.989,1489.3,2819.93,49.43,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:30:00,PUMP_01,Water Pump,16.396,4.099,419.6,25.64,54.17,1.536,1442.8,2662.7,28.82,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:45:00,COMPRESSOR_01,Air Compressor,34.721,8.6802,423.8,53.75,76.3,2.478,2943.6,2744.02,223.04,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:45:00,HVAC_01,HVAC System,46.708,11.677,419.9,72.98,47.02,1.772,972.7,3065.24,1332.59,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:45:00,MOTOR_01,Spinning Motor,42.346,10.5865,418.8,66.34,65.29,2.0,1482.2,2820.18,53.77,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 09:45:00,PUMP_01,Water Pump,16.676,4.169,420.3,26.03,53.04,1.624,1434.9,2662.95,28.26,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 10:00:00,COMPRESSOR_01,Air Compressor,34.058,8.5145,420.0,53.2,78.67,2.398,2943.4,2744.27,216.99,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 10:00:00,HVAC_01,HVAC System,47.235,11.8088,415.2,74.64,50.52,1.681,979.0,3065.49,1352.55,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 10:00:00,MOTOR_01,Spinning Motor,38.592,9.648,422.2,59.97,64.39,1.776,1495.1,2820.43,48.28,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 10:00:00,PUMP_01,Water Pump,17.097,4.2742,417.7,26.85,54.53,1.565,1446.2,2663.2,26.36,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 10:15:00,COMPRESSOR_01,Air Compressor,33.459,8.3648,420.1,52.25,78.77,2.418,2950.1,2744.52,215.82,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 10:15:00,HVAC_01,HVAC System,45.952,11.488,420.0,71.78,48.59,1.824,974.2,3065.74,1318.88,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 10:15:00,MOTOR_01,Spinning Motor,42.712,10.678,422.6,66.31,64.99,1.881,1489.9,2820.68,49.64,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-03 10:15:00,PUMP_01,Water Pump,16.005,4.0012,420.9,24.95,56.0,1.552,1449.7,2663.45,28.58,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
